Date,Open,High,Low,Close,Volume
,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
2015-07-01,1.1134989261627197,1.1219995021820068,1.081270456314087,1.0939244031906128,0
2015-08-01,1.0969001054763794,1.1705996990203857,1.0850305557250977,1.1214030981063843,0
2015-09-01,1.1225990056991577,1.1460003852844238,1.1089695692062378,1.1255937814712524,0
2015-10-01,1.1171561479568481,1.1494200229644775,1.0910003185272217,1.100897192955017,0
2015-11-01,1.1024993658065796,1.1060001850128174,1.056400179862976,1.0583018064498901,0
2015-12-01,1.0572947263717651,1.107000470161438,1.0541995763778687,1.093398094177246,0
2016-01-01,1.0859060287475586,1.0981999635696411,1.0712006092071533,1.0825908184051514,0
2016-02-01,1.0826259851455688,1.1368002891540527,1.0826259851455688,1.0923947095870972,0
2016-03-01,1.0886961221694946,1.1410002708435059,1.0826002359390259,1.1334655284881592,0
2016-04-01,1.1379023790359497,1.1463998556137085,1.1219944953918457,1.1448328495025635,0
2016-05-01,1.1448328495025635,1.1613997220993042,1.1100010871887207,1.1148396730422974,0
2016-06-01,1.113598108291626,1.1422044038772583,1.0919057130813599,1.1128050088882446,0
2016-07-01,1.1103708744049072,1.1196001768112183,1.0953621864318848,1.1168068647384644,0
2016-08-01,1.1167818307876587,1.1357183456420898,1.1049113273620605,1.1153244972229004,0
2016-09-01,1.1158223152160645,1.1329994201660156,1.112599492073059,1.121956706047058,0
2016-10-01,1.1243407726287842,1.1249998807907104,1.0853402614593506,1.0984665155410767,0
2016-11-01,1.0973334312438965,1.1301988363265991,1.0522550344467163,1.0648492574691772,0
2016-12-01,1.0592098236083984,1.0856584310531616,1.0355182886123657,1.0520004034042358,0
2017-01-01,1.0520004034042358,1.0810343027114868,1.0347682237625122,1.0708587169647217,0
2017-02-01,1.080263614654541,1.0826611518859863,1.0496814250946045,1.0584250688552856,0
2017-03-01,1.0569260120391846,1.0904886722564697,1.050045132637024,1.0687072277069092,0
2017-04-01,1.065654993057251,1.0950744152069092,1.0570378303527832,1.0907504558563232,0
2017-05-01,1.0906076431274414,1.1266716718673706,1.0839990377426147,1.117168664932251,0
2017-06-01,1.123822808265686,1.1445000171661377,1.1120872497558594,1.144164800643921,0
2017-07-01,1.142569899559021,1.1824663877487183,1.1315033435821533,1.1747292280197144,0
2017-08-01,1.1823545694351196,1.2066947221755981,1.1666978597640991,1.1893434524536133,0
2017-09-01,1.191085934638977,1.2093360424041748,1.1719207763671875,1.1741636991500854,0
2017-10-01,1.1741636991500854,1.1880717277526855,1.157594919204712,1.1652703285217285,0
2017-11-01,1.1651616096496582,1.1960434913635254,1.1555883884429932,1.18519926071167,0
2017-12-01,1.18990957736969,1.202284336090088,1.1718933582305908,1.2000048160552979,0
2018-01-01,1.200494647026062,1.2529915571212769,1.1917957067489624,1.2409565448760986,0
2018-02-01,1.2417423725128174,1.2558081150054932,1.2189176082611084,1.2230321168899536,0
2018-03-01,1.2190959453582764,1.2478163242340088,1.2157995700836182,1.2331976890563965,0
2018-04-01,1.2331976890563965,1.2415003776550293,1.2056035995483398,1.2122827768325806,0
2018-05-01,1.208313226699829,1.2084592580795288,1.1514369249343872,1.1667250394821167,0
2018-06-01,1.1693308353424072,1.1841607093811035,1.151410460472107,1.1704941987991333,0
2018-07-01,1.1704941987991333,1.179078459739685,1.157594919204712,1.1707408428192139,0
2018-08-01,1.168961763381958,1.1732999086380005,1.1302244663238525,1.1664663553237915,0
2018-09-01,1.162304162979126,1.1815024614334106,1.1527643203735352,1.162304162979126,0
2018-10-01,1.160496711730957,1.1621285676956177,1.1311705112457275,1.1346358060836792,0
2018-11-01,1.1313880681991577,1.149993658065796,1.1223218441009521,1.1392766237258911,0
2018-12-01,1.1319003105163574,1.1484880447387695,1.1270780563354492,1.1439945697784424,0
2019-01-01,1.1494252681732178,1.157139539718628,1.1305822134017944,1.1487650871276855,0
2019-02-01,1.145081877708435,1.1488442420959473,1.1234945058822632,1.1380189657211304,0
2019-03-01,1.137255311012268,1.1439945697784424,1.1186057329177856,1.1233052015304565,0
2019-04-01,1.1223469972610474,1.132502794265747,1.1121737957000732,1.1185182332992554,0
2019-05-01,1.1218308210372925,1.126341700553894,1.1109507083892822,1.1131147146224976,0
2019-06-01,1.119996428489685,1.141396164894104,1.1162209510803223,1.1390948295593262,0
2019-07-01,1.1363636255264282,1.1367511749267578,1.110383152961731,1.1157974004745483,0
2019-08-01,1.1072235107421875,1.131298542022705,1.0987199544906616,1.1012003421783447,0
2019-09-01,1.1012003421783447,1.1158223152160645,1.088767170906067,1.0942714214324951,0
2019-10-01,1.0899182558059692,1.118067979812622,1.0881510972976685,1.1154489517211914,0
2019-11-01,1.1156107187271118,1.119444727897644,1.0982855558395386,1.1019999980926514,0
2019-12-01,1.1019102334976196,1.1241008043289185,1.1003763675689697,1.120229721069336,0
2020-01-01,1.1220825910568237,1.1228384971618652,1.0993238687515259,1.1029127836227417,0
2020-02-01,1.1096094846725464,1.1096094846725464,1.0779578685760498,1.1030004024505615,0
2020-03-01,1.1028094291687012,1.1495838165283203,1.0654505491256714,1.1030466556549072,0
2020-04-01,1.1028155088424683,1.1037527322769165,1.0727657079696655,1.087725043296814,0
2020-05-01,1.0944750308990479,1.114466905593872,1.0767507553100586,1.1110000610351562,0
2020-06-01,1.1114568710327148,1.1400169134140015,1.1101489067077637,1.1247202157974243,0
2020-07-01,1.123368263244629,1.1907994747161865,1.1189186573028564,1.1872254610061646,0
2020-08-01,1.178000569343567,1.1965157985687256,1.1701380014419556,1.1918240785598755,0
2020-09-01,1.1939157247543335,1.2011290788650513,1.1613458395004272,1.1742050647735596,0
2020-10-01,1.1723741292953491,1.1882128715515137,1.1643069982528687,1.1676785945892334,0
2020-11-01,1.1678996086120605,1.2002063989639282,1.1607661247253418,1.1971460580825806,0
2020-12-01,1.1937732696533203,1.230950951576233,1.1935994625091553,1.2299896478652954,0
2021-01-01,1.217285394668579,1.2350252866744995,1.205545425415039,1.213900089263916,0
2021-02-01,1.2122827768325806,1.224155068397522,1.1953572034835815,1.2073606252670288,0
2021-03-01,1.2090904712677002,1.2110495567321777,1.1704530715942383,1.1723604202270508,0
2021-04-01,1.1728966236114502,1.215214490890503,1.1714814901351929,1.2127091884613037,0
2021-05-01,1.202099323272705,1.2267003059387207,1.198724627494812,1.2190067768096924,0
2021-06-01,1.223406195640564,1.2254151105880737,1.1845815181732178,1.1901928186416626,0
2021-07-01,1.1855363845825195,1.1911001205444336,1.175364375114441,1.1867802143096924,0
2021-08-01,1.186760425567627,1.190199851989746,1.1664936542510986,1.1796904802322388,0
2021-09-01,1.1811953783035278,1.1907596588134766,1.1570056676864624,1.1601601839065552,0
2021-10-01,1.1574207544326782,1.1693171262741089,1.1530168056488037,1.156136155128479,0
2021-11-01,1.1559356451034546,1.1617100238800049,1.1187809705734253,1.1293437480926514,0
2021-12-01,1.1330032348632812,1.1379153728485107,1.1231285333633423,1.132502794265747,0
2022-01-01,1.1375269889831543,1.148369312286377,1.1123347282409668,1.1152374744415283,0
2022-02-01,1.12291419506073,1.1494252681732178,1.1110494136810303,1.118105411529541,0
2022-03-01,1.1214659214019775,1.1232168674468994,1.0808590650558472,1.1161835193634033,0
2022-04-01,1.1072357892990112,1.1075423955917358,1.0472848415374756,1.0546298027038574,0
2022-05-01,1.0546298027038574,1.078515887260437,1.0351966619491577,1.0773539543151855,0
2022-06-01,1.0734105110168457,1.0770059823989868,1.0382598638534546,1.04465913772583,0
2022-07-01,1.0477677583694458,1.0477896928787231,0.9953616261482239,1.022704005241394,0
2022-08-01,1.0208247900009155,1.0369141101837158,0.9903146624565125,1.0025062561035156,0
2022-09-01,1.003905177116394,1.0196797847747803,0.954016387462616,0.9829555749893188,0
2022-10-01,0.9804883003234863,1.0094891786575317,0.9635953307151794,0.9955002665519714,0
2022-11-01,0.9886307716369629,1.0496704578399658,0.9731224179267883,1.0324499607086182,0
2022-12-01,1.042535424232483,1.0728462934494019,1.0397928953170776,1.0728462934494019,0
2023-01-01,1.0728462934494019,1.0932546854019165,1.0485258102416992,1.0850694179534912,0
2023-02-01,1.0860947370529175,1.102657437324524,1.0533522367477417,1.0611205101013184,0
2023-03-01,1.0577309131622314,1.0928997993469238,1.052033543586731,1.0904649496078491,0
2023-04-01,1.0871928930282593,1.1128422021865845,1.078934907913208,1.1128422021865845,0
2023-05-01,1.1010911464691162,1.1212018728256226,1.06516695022583,1.073306918144226,0
2023-06-01,1.0695186853408813,1.1011154651641846,1.0664163827896118,1.0868029594421387,0
2023-07-01,1.0918222665786743,1.1275737285614014,1.083435297012329,1.1024264097213745,0
2023-08-01,1.0997591018676758,1.1058399677276611,1.076669692993164,1.0932546854019165,0
2023-09-01,1.0844104290008545,1.0880801677703857,1.049185872077942,1.0587612390518188,0
2023-10-01,1.0587612390518188,1.0690499544143677,1.0449867248535156,1.061503529548645,0
2023-11-01,1.0579099655151367,1.1016855239868164,1.0522881746292114,1.0973695516586304,0
2023-12-01,1.0892059803009033,1.113945484161377,0.9191175699234009,1.1055831909179688,0
2024-01-01,1.1055831909179688,1.1053388118743896,1.079715371131897,1.08433997631073,0
2024-02-01,1.0803920030593872,1.0897995233535767,1.069553017616272,1.0838816165924072,0
2024-03-01,1.0804970264434814,1.0978032350540161,1.0768898725509644,1.0801469087600708,0
2024-04-01,1.0792726278305054,1.0888501405715942,1.0604116916656494,1.0715701580047607,0
2024-05-01,1.0666552782058716,1.089680790901184,1.0650080442428589,1.0835410356521606,0
2024-06-01,1.0857763290405273,1.0918222665786743,1.0667691230773926,1.0721560716629028,0
2024-07-01,1.0735257863998413,1.0947147607803345,1.0710651874542236,1.0816072225570679,0
2024-08-01,1.082391619682312,1.1209505796432495,1.0778300762176514,1.1061947345733643,0
2024-09-01,1.1061947345733643,1.1212396621704102,1.100279450416565,1.1169815063476562,0
2024-10-01,1.113660216331482,1.1145787239074707,1.0762641429901123,1.0859178304672241,0
2024-11-01,1.0886130332946777,1.0933382511138916,1.0339871644973755,1.0580891370773315,0
2024-12-01,1.0580891370773315,1.0626428127288818,1.0344257354736328,1.040615200996399,0
2025-01-01,1.0351860523223877,1.0533745288848877,1.0183818340301514,1.0397279262542725,0
2025-02-01,1.0363768339157104,1.0528643131256104,1.0213043689727783,1.039511799812317,0
2025-03-01,1.0380982160568237,1.095446228981018,1.0380982160568237,1.082391619682312,0
2025-04-01,1.0818880796432495,1.1546543836593628,1.0779578685760498,1.1389262676239014,0
2025-05-01,1.1324899196624756,1.1418914794921875,1.1075055599212646,1.1350737810134888,0
2025-06-01,1.1350737810134888,1.177163004875183,1.1350737810134888,1.1727453470230103,0
2025-07-01,1.178717017173767,1.1830259561538696,1.1406540870666504,1.1429355144500732,0
2025-08-01,1.142374038696289,1.1730618476867676,1.1394582986831665,1.1686338186264038,0
2025-09-01,1.1691803932189941,1.187295913696289,1.1609817743301392,1.1731443405151367,0
2025-10-01,1.1735849380493164,1.1778839826583862,1.152379035949707,1.157246708869934,0
2025-11-01,1.160092830657959,1.1653653383255005,1.1470125913619995,1.15968918800354,0
2025-12-01,1.1602139472961426,1.1809163093566895,1.159003734588623,1.1747292280197144,0
2026-01-01,1.1751158237457275,1.2023565769195557,1.1585471630096436,1.1855363845825195,0
2026-02-01,1.1855363845825195,1.192847728729248,1.1743016242980957,1.1817537546157837,0
